,file,path,chain_id,n_residues,n_atoms
1694,3cpw_0.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/1vq7_0/3cpw_0.cif,0,2754,59016
1695,1ffk_0.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/1vq7_0/1ffk_0.cif,0,2706,58012
1696,1vq5_0.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/1vq7_0/1vq5_0.cif,0,2754,59021
1697,1n8r_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/1vq7_0/1n8r_A.cif,A,2754,59017
1698,1vq7_0.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/1vq7_0/1vq7_0.cif,0,2754,59021
1699,2qa4_0.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/1vq7_0/2qa4_0.cif,0,2753,58979
1700,1nji_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/1vq7_0/1nji_A.cif,A,2754,59017
1701,1w2b_0.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/1vq7_0/1w2b_0.cif,0,2754,59017
1702,1vql_0.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/1vq7_0/1vql_0.cif,0,2754,59021
1703,1vqn_0.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/1vq7_0/1vqn_0.cif,0,2754,59021
1704,1k8a_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/1vq7_0/1k8a_A.cif,A,2754,59017
1705,1k73_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/1vq7_0/1k73_A.cif,A,2754,59017
1706,1kqs_0.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/1vq7_0/1kqs_0.cif,0,2754,59017
1707,1q81_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/1vq7_0/1q81_A.cif,A,2754,59017
1708,1jj2_0.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/1vq7_0/1jj2_0.cif,0,2754,59017
1709,3cxc_0.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/1vq7_0/3cxc_0.cif,0,2754,59017
1710,1m90_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/1vq7_0/1m90_A.cif,A,2754,59017
1711,1ffz_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/1vq7_0/1ffz_A.cif,A,496,10627
1712,1vq9_0.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/1vq7_0/1vq9_0.cif,0,2754,59021
1713,1kc8_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/1vq7_0/1kc8_A.cif,A,2754,59017
1714,1qvg_0.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/1vq7_0/1qvg_0.cif,0,2754,59017
1715,2otl_0.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/1vq7_0/2otl_0.cif,0,2754,59021
1716,1fg0_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/1vq7_0/1fg0_A.cif,A,496,10627
1717,1s72_0.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/1vq7_0/1s72_0.cif,0,2754,59021
1718,2otj_0.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/1vq7_0/2otj_0.cif,0,2754,59021
1719,1vq8_0.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/1vq7_0/1vq8_0.cif,0,2754,59021
1720,1qvf_0.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/1vq7_0/1qvf_0.cif,0,2754,59017
1721,1kd1_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/1vq7_0/1kd1_A.cif,A,2754,59017
1722,1m1k_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/1vq7_0/1m1k_A.cif,A,2754,59017
1723,6wdr_2.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6wdr_2/6wdr_2.cif,2,1647,35078
1724,7pwo_42.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7pwg_4/7pwo_42.cif,42,138,2958
1725,7pwg_4.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7pwg_4/7pwg_4.cif,4,138,2958
1726,6hcm_52.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6hcj_51/6hcm_52.cif,52,3634,77819
1727,6sgc_54.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6hcj_51/6sgc_54.cif,54,3603,77264
1728,6hcq_51.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6hcj_51/6hcq_51.cif,51,3635,77827
1729,7mdz_5.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6hcj_51/7mdz_5.cif,5,3541,75929
1730,6hcf_52.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6hcj_51/6hcf_52.cif,52,3634,77819
1731,6hcj_51.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6hcj_51/6hcj_51.cif,51,3635,77827
1732,6mtc_9.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6mte_9/6mtc_9.cif,9,1698,36291
1733,7tor_A18S.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6mte_9/7tor_A18S.cif,A18S,1691,36103
1734,6r7q_K.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6mte_9/6r7q_K.cif,K,1698,36249
1735,6mte_9.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6mte_9/6mte_9.cif,9,1698,36291
1736,6r5q_K.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6mte_9/6r5q_K.cif,K,1698,36249
1737,6r6g_K.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6mte_9/6r6g_K.cif,K,1698,36249
1738,6mtb_9.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6mte_9/6mtb_9.cif,9,1698,36291
1739,6mtd_9.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6mte_9/6mtd_9.cif,9,1698,36263
1740,6d9j_2.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6mte_9/6d9j_2.cif,2,1697,36229
1741,8bhf_A3.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6mte_9/8bhf_A3.cif,A3,1697,36229
1742,7toq_A18S.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6mte_9/7toq_A18S.cif,A18S,1690,36079
1743,7uck_9.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6mte_9/7uck_9.cif,9,1698,36291
1744,6w2t_a.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6mte_9/6w2t_a.cif,a,1697,36229
1745,6r6p_K.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6mte_9/6r6p_K.cif,K,1698,36248
1746,6w2s_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6mte_9/6w2s_A.cif,A,1697,36229
1747,6d90_2.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6mte_9/6d90_2.cif,2,1697,36229
1748,7ucj_9.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6mte_9/7ucj_9.cif,9,1698,36291
1749,8akn_Z.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/8akn_Z/8akn_Z.cif,Z,76,1616
1750,2v0g_F.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/2v0g_B/2v0g_F.cif,F,76,1643
1751,2v0g_B.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/2v0g_B/2v0g_B.cif,B,76,1643
1752,7qgg_t.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7qgg_t/7qgg_t.cif,t,3679,78855
1753,7a5p_5.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7aav_5/7a5p_5.cif,5,40,718
1754,6ff4_5.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7aav_5/6ff4_5.cif,5,70,1470
1755,7abg_5.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7aav_5/7abg_5.cif,5,114,2397
1756,7abf_5.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7aav_5/7abf_5.cif,5,58,1220
1757,8c6j_5.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7aav_5/8c6j_5.cif,5,113,2371
1758,6ff7_5.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7aav_5/6ff7_5.cif,5,70,1470
1759,6qdv_5.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7aav_5/6qdv_5.cif,5,75,1579
1760,7aav_5.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7aav_5/7aav_5.cif,5,69,1453
1761,5mqf_5.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7aav_5/5mqf_5.cif,5,114,2397
1762,5o9z_5.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7aav_5/5o9z_5.cif,5,114,2397
1763,6zym_5.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7aav_5/6zym_5.cif,5,74,1548
1764,7abi_5.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7aav_5/7abi_5.cif,5,114,2397
1765,7mlw_F.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7mlw_F/7mlw_F.cif,F,124,2657
1766,6skg_Aa.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6skg_Aa/6skg_Aa.cif,Aa,1463,31531
1767,6th6_Aa.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6skg_Aa/6th6_Aa.cif,Aa,1463,31499
1768,6tmf_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6skg_Aa/6tmf_A.cif,A,1485,31920
1769,5aox_C.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5aox_F/5aox_C.cif,C,87,2756
1770,5aox_F.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5aox_F/5aox_F.cif,F,87,2759
1771,2om7_I.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/2om7_I/2om7_I.cif,I,58,1241
1772,1zjw_B.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/2re8_B/1zjw_B.cif,B,74,1569
1773,2re8_B.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/2re8_B/2re8_B.cif,B,74,1570
1774,2rd2_B.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/2re8_B/2rd2_B.cif,B,74,1570
1775,2xxa_G.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/2xxa_F/2xxa_G.cif,G,102,2188
1776,2xxa_F.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/2xxa_F/2xxa_F.cif,F,102,2188
1777,5aka_7.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/2xxa_F/5aka_7.cif,7,74,1591
1778,7b7d_Sm.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7nrc_Sn/7b7d_Sm.cif,Sm,75,1605
1779,7b7d_Sn.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7nrc_Sn/7b7d_Sn.cif,Sn,75,1606
1780,7nrd_Sn.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7nrc_Sn/7nrd_Sn.cif,Sn,75,1606
1781,7nrc_Sn.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7nrc_Sn/7nrc_Sn.cif,Sn,75,1606
1782,4v8p_C3.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/4v8p_E3/4v8p_C3.cif,C3,120,2566
1783,4v8p_B3.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/4v8p_E3/4v8p_B3.cif,B3,120,2566
1784,4v8p_E3.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/4v8p_E3/4v8p_E3.cif,E3,120,2566
1785,4v8p_G3.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/4v8p_E3/4v8p_G3.cif,G3,120,2566
1786,6oli_t.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6ole_t/6oli_t.cif,t,3607,77332
1787,6om7_t.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6ole_t/6om7_t.cif,t,3607,77332
1788,6ole_t.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6ole_t/6ole_t.cif,t,3607,77332
1789,6olf_t.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6ole_t/6olf_t.cif,t,3607,77332
1790,6om0_t.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6ole_t/6om0_t.cif,t,3607,77332
1791,6xiq_3.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6xiq_3/6xiq_3.cif,3,121,3883
1792,6xir_3.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6xiq_3/6xir_3.cif,3,121,2579
1793,3cw1_x.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/3cw1_x/3cw1_x.cif,x,138,138
1794,3cw1_V.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/3cw1_x/3cw1_V.cif,V,138,138
1795,3cw1_w.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/3cw1_x/3cw1_w.cif,w,138,138
1796,7oyc_81.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7oyc_81/7oyc_81.cif,81,147,3139
1797,7nwh_5.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7nwh_5/7nwh_5.cif,5,3543,114361
1798,3d0x_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/4erj_A/3d0x_A.cif,A,161,3479
1799,4erl_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/4erj_A/4erl_A.cif,A,161,3479
1800,3d0u_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/4erj_A/3d0u_A.cif,A,161,3479
1801,4erj_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/4erj_A/4erj_A.cif,A,161,3479
1802,7a01_e2.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7a01_e2/7a01_e2.cif,e2,3825,81951
1803,5t5h_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5t5h_A/5t5h_A.cif,A,1278,27453
1804,8fti_B.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/8fti_B/8fti_B.cif,B,97,2064
1805,6ahr_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6ahr_A/6ahr_A.cif,A,341,7295
1806,6ahu_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6ahr_A/6ahu_A.cif,A,341,7295
1807,1jgo_D.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/1jgq_D/1jgo_D.cif,D,74,1570
1808,1jgp_D.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/1jgq_D/1jgp_D.cif,D,74,1570
1809,4v42_AD.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/1jgq_D/4v42_AD.cif,AD,74,1570
1810,1jgq_D.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/1jgq_D/1jgq_D.cif,D,74,1570
1811,2om7_M.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/1jgq_D/2om7_M.cif,M,74,1570
1812,7q0r_10.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7q0r_10/7q0r_10.cif,10,14,298
1813,7q0p_10.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7q0r_10/7q0p_10.cif,10,14,298
1814,6cih_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6chr_A/6cih_A.cif,A,616,13184
1815,4r0d_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6chr_A/4r0d_A.cif,A,617,13177
1816,6chr_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6chr_A/6chr_A.cif,A,621,13268
1817,3jd5_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6neq_A/3jd5_A.cif,A,952,20256
1818,6neq_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6neq_A/6neq_A.cif,A,952,20256
1819,6nf8_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6neq_A/6nf8_A.cif,A,952,20256
1820,5lzy_5.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5lzw_5/5lzy_5.cif,5,3543,75972
1821,5lzx_5.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5lzw_5/5lzx_5.cif,5,3543,75972
1822,6t59_54.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5lzw_5/6t59_54.cif,54,3543,75972
1823,5lzz_5.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5lzw_5/5lzz_5.cif,5,3543,75972
1824,8rjd_K.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5lzw_5/8rjd_K.cif,K,3543,114335
1825,5lzv_5.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5lzw_5/5lzv_5.cif,5,3543,75972
1826,7tut_K.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5lzw_5/7tut_K.cif,K,3543,114330
1827,5lzt_5.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5lzw_5/5lzt_5.cif,5,3543,75972
1828,8rjb_K.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5lzw_5/8rjb_K.cif,K,3543,114335
1829,5lzs_5.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5lzw_5/5lzs_5.cif,5,3543,75972
1830,5lzu_5.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5lzw_5/5lzu_5.cif,5,3543,75972
1831,8rjc_K.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5lzw_5/8rjc_K.cif,K,3543,114335
1832,7tm3_K.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5lzw_5/7tm3_K.cif,K,3543,114330
1833,5lzw_5.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5lzw_5/5lzw_5.cif,5,3543,75972
1834,6r5q_5.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5lzw_5/6r5q_5.cif,5,3543,75972
1835,4v90_AV.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/4v90_AV/4v90_AV.cif,AV,76,1619
1836,2qex_0.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/2qex_0/2qex_0.cif,0,2754,59021
1837,4v4j_2.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/4v4j_2/4v4j_2.cif,2,76,1621
1838,4v4i_0.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/4v4j_2/4v4i_0.cif,0,76,1621
1839,7eaf_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7eaf_A/7eaf_A.cif,A,93,2004
1840,4l81_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/4l81_A/4l81_A.cif,A,96,2075
1841,8htz_X.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/8htz_X/8htz_X.cif,X,78,1687
1842,1qf6_B.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/1qf6_B/1qf6_B.cif,B,76,1633
1843,7b5k_x.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7b5k_x/7b5k_x.cif,x,77,1646
1844,8wid_b.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/8wic_C/8wid_b.cif,b,18,382
1845,8wib_C.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/8wic_C/8wib_C.cif,C,76,1622
1846,8wic_C.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/8wic_C/8wic_C.cif,C,76,1622
1847,4v88_A6.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/4v88_A6/4v88_A6.cif,A6,1794,37977
1848,4yco_D.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6az1_2/4yco_D.cif,D,74,1581
1849,7qg8_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6az1_2/7qg8_A.cif,A,73,1561
1850,4yco_E.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6az1_2/4yco_E.cif,E,67,1433
1851,4yco_F.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6az1_2/4yco_F.cif,F,71,1519
1852,8r55_7.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6az1_2/8r55_7.cif,7,73,1560
1853,3l0u_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6az1_2/3l0u_A.cif,A,73,1561
1854,6az1_4.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6az1_2/6az1_4.cif,4,76,1619
1855,7qgn_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6az1_2/7qgn_A.cif,A,73,1561
1856,7qgh_u.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6az1_2/7qgh_u.cif,u,73,1561
1857,6az1_2.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6az1_2/6az1_2.cif,2,76,1626
1858,6zj3_S2.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6az1_2/6zj3_S2.cif,S2,76,1626
1859,7qgr_u.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6az1_2/7qgr_u.cif,u,73,1561
1860,7o7y_AT.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7o7z_AT/7o7y_AT.cif,AT,76,1652
1861,7o7z_AT.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7o7z_AT/7o7z_AT.cif,AT,76,1652
1862,8h2h_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7d0g_A/8h2h_A.cif,A,692,14825
1863,7d1a_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7d0g_A/7d1a_A.cif,A,692,14825
1864,7d0f_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7d0g_A/7d0f_A.cif,A,738,15809
1865,7d0g_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7d0g_A/7d0g_A.cif,A,714,15297
1866,6xyw_2.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/6xyw_2/6xyw_2.cif,2,1743,37379
1867,7pwg_w.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/7pwg_w/7pwg_w.cif,w,14,299
1868,2der_C.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/8htz_V/2der_C.cif,C,74,1573
1869,5hr6_D.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/8htz_V/5hr6_D.cif,D,66,1401
1870,2det_C.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/8htz_V/2det_C.cif,C,70,1488
1871,5hr6_C.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/8htz_V/5hr6_C.cif,C,68,1444
1872,2der_D.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/8htz_V/2der_D.cif,D,71,1509
